turbidity_ntu,temperature_c,conductance_ms,ph,do_mg_l,rain_day0_in,rain_lag1_in,rain_lag2_in,rain_3day_cum,month,doy_sin,doy_cos,hour,station_id,ecoli_cfu,date_collected,source
9.92,24.695,,8.79,9.56,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,9,176,134.0,2025-07-24 09:03:00,mystic
23.24,22.323,,6.99,0.99,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,74,573.0,2025-07-24 08:55:00,mystic
,,,,,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,174,131.0,2025-07-24 08:50:00,mystic
8.39,24.909,,9.06,10.21,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,67,20.0,2025-07-24 08:50:00,mystic
,20.248,,7.07,5.76,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,172,201.0,2025-07-24 08:38:00,mystic
1.73,24.536,,7.79,5.22,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,56,201.0,2025-07-24 08:38:00,mystic
8.01,20.362,,7.08,3.82,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,277,404.0,2025-07-24 08:35:00,mystic
7.57,20.567,,7.02,2.67,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,276,108.0,2025-07-24 08:28:00,mystic
2.14,22.597,,6.81,3.03,0.0,0.0,0.0,0.0,7,-0.3777079652039646,-0.92592477719385,8,70,350.0,2025-07-24 08:17:00,mystic
5.82,25.639,,7.8,7.08,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,10,83,86.0,2025-07-22 10:13:00,mystic
5.22,23.7,,7.5,6.12,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,10,57,256.0,2025-07-22 10:07:00,mystic
,22.397,,6.95,1.04,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,74,1960.0,2025-07-22 09:45:00,mystic
,,,,,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,174,1050.0,2025-07-22 09:38:00,mystic
4.1,25.233,,7.91,6.23,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,56,1400.0,2025-07-22 09:38:00,mystic
,19.795,,7.0,4.13,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,172,2050.0,2025-07-22 09:28:00,mystic
,19.914,,6.88,3.71,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,277,1780.0,2025-07-22 09:26:00,mystic
,19.552,,6.83,3.78,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,276,1940.0,2025-07-22 09:21:00,mystic
8.84,25.371,,9.07,11.68,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,67,41.0,2025-07-22 09:21:00,mystic
,20.077,,6.95,3.28,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,70,2910.0,2025-07-22 09:10:00,mystic
9.39,24.707,,8.78,9.73,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,176,272.0,2025-07-22 09:08:00,mystic
8.26,25.708,,9.45,12.23,0.0,0.0,0.2,0.2,7,-0.3456123126707333,-0.9383773917408642,9,59,20.0,2025-07-22 09:01:00,mystic
2.83,26.708,,7.7,7.05,0.0,0.0,0.0,0.0,7,-0.0945367498171993,-0.9955213724144752,8,83,362.0,2025-07-07 08:33:00,mystic
1.54,26.102,,7.48,5.48,0.0,0.0,0.0,0.0,7,-0.0945367498171993,-0.9955213724144752,8,66,397.0,2025-07-07 08:25:00,mystic
,26.32,,8.44,10.09,0.0,0.0,0.0,0.0,7,-0.0945367498171993,-0.9955213724144752,7,167,10.0,2025-07-07 07:56:00,mystic
4.29,26.159,,6.69,8.31,0.0,0.0,0.0,0.0,7,-0.0945367498171993,-0.9955213724144752,7,177,467.0,2025-07-07 07:53:00,mystic
,24.817,,7.28,6.61,0.0,0.0,0.0,0.0,6,0.077386479233463,-0.9970011699250152,8,83,30.0,2025-06-27 08:40:00,mystic
,23.733,,7.14,5.42,0.0,0.0,0.0,0.0,6,0.077386479233463,-0.9970011699250152,8,66,134.0,2025-06-27 08:32:00,mystic
4.01,25.706,,6.59,7.01,0.0,0.0,0.0,0.0,6,0.077386479233463,-0.9970011699250152,8,167,52.0,2025-06-27 08:10:00,mystic
,24.704,,6.59,5.37,0.0,0.0,0.0,0.0,6,0.077386479233463,-0.9970011699250152,7,177,75.0,2025-06-27 07:43:00,mystic
2.84,26.455,,7.7,7.6,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,9,83,86.0,2025-06-26 09:37:00,mystic
3.59,26.855,,7.53,6.76,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,9,57,31.0,2025-06-26 09:31:00,mystic
6.36,27.592,,7.45,5.78,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,9,56,96.0,2025-06-26 09:04:00,mystic
22.37,21.292,,7.01,1.98,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,74,350.0,2025-06-26 08:57:00,mystic
6.5,27.28,,7.46,6.42,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,67,63.0,2025-06-26 08:53:00,mystic
,,,,,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,174,1190.0,2025-06-26 08:52:00,mystic
4.19,27.934,,7.71,8.23,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,176,63.0,2025-06-26 08:40:00,mystic
4.02,21.458,,7.06,2.41,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,172,428.0,2025-06-26 08:38:00,mystic
3.99,21.436,,7.06,2.26,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,277,233.0,2025-06-26 08:35:00,mystic
7.12,27.902,,8.02,8.14,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,59,20.0,2025-06-26 08:33:00,mystic
3.9,21.821,,6.95,1.76,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,276,243.0,2025-06-26 08:29:00,mystic
6.27,24.582,,6.56,2.46,0.0,0.0,0.0,0.0,6,0.0945367498171991,-0.9955213724144752,8,70,495.0,2025-06-26 08:16:00,mystic
9.85,21.208,,7.52,5.19,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,56,272.0,2025-06-18 09:47:00,mystic
,19.723,,6.87,1.72,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,74,529.0,2025-06-18 09:30:00,mystic
,,,,,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,174,146.0,2025-06-18 09:25:00,mystic
9.23,21.629,,8.16,9.75,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,67,31.0,2025-06-18 09:24:00,mystic
,19.17,,6.93,2.57,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,172,350.0,2025-06-18 09:13:00,mystic
,19.193,,6.98,2.49,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,277,422.0,2025-06-18 09:11:00,mystic
13.19,21.621,,7.47,6.44,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,176,20.0,2025-06-18 09:09:00,mystic
,19.11,,6.98,2.51,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,276,199.0,2025-06-18 09:05:00,mystic
12.71,21.608,,8.3,9.3,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,9,59,20.0,2025-06-18 09:00:00,mystic
,19.587,,6.88,2.85,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,8,70,627.0,2025-06-18 08:51:00,mystic
,21.124,,6.89,6.29,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,8,57,10.0,2025-06-18 08:41:00,mystic
,21.161,,6.58,7.41,0.0,0.05,0.0,0.05,6,0.2303056702306122,-0.973118337233262,8,83,31.0,2025-06-18 08:33:00,mystic
2.69,19.859,,7.1,6.32,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,9,83,41.0,2025-06-11 09:43:00,mystic
1.64,19.819,,7.05,6.15,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,9,57,97.0,2025-06-11 09:37:00,mystic
1.78,18.892,,7.15,4.49,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,9,56,301.0,2025-06-11 09:13:00,mystic
24.82,19.573,,6.79,0.17,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,9,74,487.0,2025-06-11 09:08:00,mystic
,,,,,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,9,174,520.0,2025-06-11 09:05:00,mystic
4.19,18.836,,7.21,4.27,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,67,145.0,2025-06-11 08:59:00,mystic
3.42,17.556,,6.92,4.74,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,172,86.0,2025-06-11 08:49:00,mystic
8.95,17.624,,6.92,4.25,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,277,201.0,2025-06-11 08:47:00,mystic
6.5,17.29,,6.9,4.61,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,276,185.0,2025-06-11 08:41:00,mystic
4.21,18.977,,7.16,4.73,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,176,135.0,2025-06-11 08:39:00,mystic
3.7,18.903,,7.84,5.42,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,59,171.0,2025-06-11 08:38:00,mystic
2.31,17.235,,6.59,4.22,0.0,0.15,0.01,0.16,6,0.3456123126707335,-0.938377391740864,8,70,318.0,2025-06-11 08:29:00,mystic
1.63,19.571,,6.9,6.8,0.01,0.0,1.04,1.05,6,0.3777079652039649,-0.9259247771938498,8,83,1400.0,2025-06-09 08:39:00,mystic
1.74,19.529,,7.02,6.7,0.01,0.0,1.04,1.05,6,0.3777079652039649,-0.9259247771938498,8,66,839.0,2025-06-09 08:29:00,mystic
,20.407,,6.7,5.63,0.01,0.0,1.04,1.05,6,0.3777079652039649,-0.9259247771938498,7,167,988.0,2025-06-09 07:54:00,mystic
2.25,19.185,,6.35,5.8,0.01,0.0,1.04,1.05,6,0.3777079652039649,-0.9259247771938498,7,177,620.0,2025-06-09 07:54:00,mystic
2.86,18.974,,8.32,11.13,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,10,83,63.0,2025-06-03 10:05:00,mystic
2.95,19.37,,8.37,11.09,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,10,57,41.0,2025-06-03 10:00:00,mystic
2.86,19.024,,8.21,11.1,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,9,56,189.0,2025-06-03 09:32:00,mystic
5.71,19.358,,9.01,13.06,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,9,67,10.0,2025-06-03 09:13:00,mystic
,18.931,,6.86,0.4,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,9,74,908.0,2025-06-03 09:06:00,mystic
,,,,,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,9,174,882.0,2025-06-03 09:01:00,mystic
5.31,20.136,,8.25,10.79,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,8,176,171.0,2025-06-03 08:58:00,mystic
7.11,18.94,,9.21,13.18,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,8,59,41.0,2025-06-03 08:51:00,mystic
,15.856,,7.27,5.85,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,8,172,1080.0,2025-06-03 08:42:00,mystic
,15.917,,7.28,5.83,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,8,277,857.0,2025-06-03 08:38:00,mystic
,15.662,,7.23,5.27,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,8,276,1090.0,2025-06-03 08:29:00,mystic
,16.339,,6.92,4.34,0.0,0.0,0.0,0.0,6,0.4711595076738638,-0.8820480249558537,8,70,389.0,2025-06-03 08:15:00,mystic
,16.524,,7.1,9.27,0.0,0.0,0.0,0.0,5,0.5595892624101765,-0.8287700871745037,8,83,10.0,2025-05-28 08:50:00,mystic
,16.407,,7.15,8.84,0.0,0.0,0.0,0.0,5,0.5595892624101765,-0.8287700871745037,8,66,74.0,2025-05-28 08:42:00,mystic
3.09,18.383,,6.56,9.25,0.0,0.0,0.0,0.0,5,0.5595892624101765,-0.8287700871745037,8,167,52.0,2025-05-28 08:15:00,mystic
,17.764,,6.55,8.69,0.0,0.0,0.0,0.0,5,0.5595892624101765,-0.8287700871745037,7,177,275.0,2025-05-28 07:57:00,mystic
6.75,19.064,,7.32,9.29,0.35,0.0,0.0,0.35,5,0.7295575540864875,-0.6839194216246106,9,167,110.0,2025-05-15 09:29:00,mystic
1.69,17.434,,7.27,9.41,0.35,0.0,0.0,0.35,5,0.7295575540864875,-0.6839194216246106,9,83,189.0,2025-05-15 09:00:00,mystic
2.09,17.38,,7.21,8.69,0.35,0.0,0.0,0.35,5,0.7295575540864875,-0.6839194216246106,8,66,1020.0,2025-05-15 08:53:00,mystic
3.81,17.973,,7.09,8.23,0.35,0.0,0.0,0.35,5,0.7295575540864875,-0.6839194216246106,8,177,292.0,2025-05-15 08:13:00,mystic
8.42,16.801,,7.69,10.21,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,9,83,121.0,2025-05-13 09:35:00,mystic
2.21,16.588,,7.71,10.31,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,9,57,62.0,2025-05-13 09:30:00,mystic
4.45,16.318,,7.53,9.1,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,9,56,226.0,2025-05-13 09:05:00,mystic
7.31,17.401,,7.73,9.87,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,67,213.0,2025-05-13 08:54:00,mystic
13.16,17.366,,7.05,6.69,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,74,211.0,2025-05-13 08:47:00,mystic
4.07,16.758,,7.37,7.46,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,176,121.0,2025-05-13 08:44:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,174,259.0,2025-05-13 08:42:00,mystic
7.07,17.276,,8.3,10.24,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,59,41.0,2025-05-13 08:38:00,mystic
6.26,15.912,,7.16,7.76,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,172,496.0,2025-05-13 08:27:00,mystic
9.48,15.937,,7.26,7.64,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,277,350.0,2025-05-13 08:25:00,mystic
9.1,15.783,,7.25,7.24,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,276,355.0,2025-05-13 08:18:00,mystic
3.43,15.801,,7.12,6.49,0.0,0.0,0.0,0.0,5,0.7526668275320084,-0.6584015846980488,8,70,399.0,2025-05-13 08:05:00,mystic
8.75,16.721,,7.3,9.44,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,9,59,10.0,2025-04-30 09:17:00,mystic
6.85,16.773,,6.89,8.39,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,9,176,10.0,2025-04-30 09:09:00,mystic
8.37,16.53,,7.3,9.28,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,67,31.0,2025-04-30 08:57:00,mystic
4.21,16.345,,6.82,9.96,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,56,132.0,2025-04-30 08:37:00,mystic
3.51,16.468,,7.46,10.1,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,74,279.0,2025-04-30 08:35:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,174,187.0,2025-04-30 08:25:00,mystic
2.75,15.112,,6.93,7.02,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,172,265.0,2025-04-30 08:19:00,mystic
3.33,15.926,,7.66,11.49,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,277,135.0,2025-04-30 08:15:00,mystic
5.55,15.933,,6.83,10.63,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,8,276,187.0,2025-04-30 08:10:00,mystic
4.09,15.947,,6.73,5.74,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,7,70,187.0,2025-04-30 07:55:00,mystic
1.14,14.614,,7.19,10.04,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,7,83,31.0,2025-04-30 07:49:00,mystic
1.25,14.537,,6.93,9.8,0.0,0.0,0.0,0.0,4,0.8800122039735357,-0.4749510720670499,7,57,10.0,2025-04-30 07:41:00,mystic
1.14,13.417,,7.34,10.76,0.0,0.0,0.55,0.55,4,0.895839290734909,-0.4443781781046132,8,83,10.0,2025-04-28 08:32:00,mystic
,13.698,,7.0,9.64,0.0,0.0,0.55,0.55,4,0.895839290734909,-0.4443781781046132,8,167,31.0,2025-04-28 08:25:00,mystic
1.33,13.043,,7.22,9.97,0.0,0.0,0.55,0.55,4,0.895839290734909,-0.4443781781046132,8,66,75.0,2025-04-28 08:24:00,mystic
2.33,13.057,,6.97,10.46,0.0,0.0,0.55,0.55,4,0.895839290734909,-0.4443781781046132,7,177,185.0,2025-04-28 07:51:00,mystic
,10.729,,7.16,5.83,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,74,31.0,2025-04-17 09:37:00,mystic
,,,,,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,174,10.0,2025-04-17 09:25:00,mystic
9.07,9.427,,7.69,10.75,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,59,31.0,2025-04-17 09:18:00,mystic
,9.178,,7.52,11.47,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,172,3280.0,2025-04-17 09:17:00,mystic
,9.219,,7.55,11.49,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,277,2610.0,2025-04-17 09:16:00,mystic
,8.803,,7.42,10.63,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,276,3080.0,2025-04-17 09:10:00,mystic
17.34,10.182,,7.53,10.22,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,9,176,52.0,2025-04-17 09:05:00,mystic
,8.405,,7.34,10.41,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,8,70,98.0,2025-04-17 08:59:00,mystic
,9.139,,7.3,11.44,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,8,83,10.0,2025-04-17 08:53:00,mystic
7.63,9.366,,7.72,10.85,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,8,67,30.0,2025-04-17 08:52:00,mystic
,8.801,,7.09,10.92,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,8,57,10.0,2025-04-17 08:44:00,mystic
6.52,8.953,,8.26,11.32,0.0,0.0,0.08,0.08,4,0.9634705485641488,-0.2678143051621742,8,56,52.0,2025-04-17 08:34:00,mystic
,8.452,,7.11,11.38,0.0,0.08,0.37,0.45,4,0.9760105506323684,-0.2177232303965317,8,83,10.0,2025-04-14 08:46:00,mystic
,8.17,,7.22,10.94,0.0,0.08,0.37,0.45,4,0.9760105506323684,-0.2177232303965317,8,66,98.0,2025-04-14 08:39:00,mystic
2.07,6.753,,7.39,11.35,0.0,0.08,0.37,0.45,4,0.9760105506323684,-0.2177232303965317,8,167,160.0,2025-04-14 08:02:00,mystic
,7.93,,6.79,11.17,0.0,0.08,0.37,0.45,4,0.9760105506323684,-0.2177232303965317,8,177,173.0,2025-04-14 08:00:00,mystic
6.43,7.359,,8.01,11.78,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,11,56,63.0,2025-04-09 11:07:00,mystic
3.53,6.411,,7.89,12.03,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,10,67,52.0,2025-04-09 10:49:00,mystic
4.01,6.952,,7.86,10.78,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,10,176,109.0,2025-04-09 10:37:00,mystic
6.56,4.573,,7.82,12.31,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,10,59,31.0,2025-04-09 10:29:00,mystic
7.0,7.292,,7.7,13.55,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,9,74,108.0,2025-04-09 09:28:00,mystic
,,,,,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,9,174,10.0,2025-04-09 09:23:00,mystic
3.86,5.792,,7.56,12.42,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,9,172,158.0,2025-04-09 09:13:00,mystic
4.85,5.954,,7.52,12.38,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,9,277,160.0,2025-04-09 09:11:00,mystic
3.95,5.551,,7.54,11.87,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,9,276,259.0,2025-04-09 09:06:00,mystic
3.43,4.924,,7.4,11.12,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,8,70,565.0,2025-04-09 08:56:00,mystic
5.05,7.816,,7.47,11.29,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,8,83,41.0,2025-04-09 08:52:00,mystic
1.51,7.875,,7.44,11.04,0.0,0.12,0.13,0.25,4,0.9911140639934548,-0.1330147065341959,8,57,20.0,2025-04-09 08:45:00,mystic
0.0,7.482,,7.32,11.42,0.23,0.0199999999999999,0.0399999999999999,0.29,3,0.9997685019798908,0.0215160974362222,8,83,10.0,2025-03-31 08:56:00,mystic
0.0,7.405,,7.29,10.82,0.23,0.0199999999999999,0.0399999999999999,0.29,3,0.9997685019798908,0.0215160974362222,8,66,85.0,2025-03-31 08:50:00,mystic
,7.547,,7.36,11.74,0.23,0.0199999999999999,0.0399999999999999,0.29,3,0.9997685019798908,0.0215160974362222,8,167,20.0,2025-03-31 08:30:00,mystic
0.0,7.418,,7.27,11.26,0.23,0.0199999999999999,0.0399999999999999,0.29,3,0.9997685019798908,0.0215160974362222,8,177,203.0,2025-03-31 08:01:00,mystic
1.64,9.64,,7.99,11.88,0.0,0.0,0.0,0.0,3,0.9778483415056568,0.2093146459630484,8,167,327.0,2025-03-20 08:30:00,mystic
,6.457,,7.3,11.57,0.0,0.0,0.0,0.0,3,0.9778483415056568,0.2093146459630484,8,83,108.0,2025-03-20 08:23:00,mystic
,7.206,,7.29,10.7,0.0,0.0,0.0,0.0,3,0.9778483415056568,0.2093146459630484,8,66,1080.0,2025-03-20 08:16:00,mystic
,8.576,,7.34,11.89,0.0,0.0,0.0,0.0,3,0.9778483415056568,0.2093146459630484,7,177,135.0,2025-03-20 07:40:00,mystic
0.0,1.762,,7.57,11.81,0.0,0.0,0.0,0.0,3,0.8758917051442429,0.4825077417612184,9,66,97.0,2025-03-03 09:52:00,mystic
0.0,1.258,,7.46,12.74,0.0,0.0,0.0,0.0,3,0.8758917051442429,0.4825077417612184,9,177,345.0,2025-03-03 09:03:00,mystic
,1.355,,7.35,11.68,0.0,0.0,0.0,0.0,2,0.7694148268839378,0.6387494220515272,10,83,789.0,2025-02-20 10:09:00,mystic
,1.512,,7.07,11.6,0.0,0.0,0.0,0.0,2,0.7694148268839378,0.6387494220515272,10,66,2190.0,2025-02-20 10:00:00,mystic
,3.032,,7.65,11.85,0.0,0.05,0.0999999999999999,0.15,2,0.5667017562911176,0.8239230057575542,9,83,428.0,2025-02-04 09:56:00,mystic
,3.141,,7.69,11.06,0.0,0.05,0.0999999999999999,0.15,2,0.5667017562911176,0.8239230057575542,9,66,345.0,2025-02-04 09:49:00,mystic
,2.087,,7.27,12.06,0.0,0.05,0.0999999999999999,0.15,2,0.5667017562911176,0.8239230057575542,9,177,480.0,2025-02-04 09:02:00,mystic
,0.991,,7.29,13.21,0.0,0.01,0.37,0.38,1,0.3536761221763716,0.9353679493131484,12,66,161.0,2025-01-21 12:26:00,mystic
,0.024,,7.81,12.59,0.0,0.0,0.0,0.0,1,0.1372787721132647,0.9905324521322229,9,83,504.0,2025-01-08 09:40:00,mystic
,0.213,,7.99,11.69,0.0,0.0,0.0,0.0,1,0.1372787721132647,0.9905324521322229,9,66,134.0,2025-01-08 09:33:00,mystic
,0.023,,7.62,11.83,0.0,0.0,0.0,0.0,1,0.1372787721132647,0.9905324521322229,8,177,109.0,2025-01-08 08:56:00,mystic
,6.454,,7.36,11.32,0.02,2.76,0.06,2.84,12,-0.3049212246562894,0.9523775757303972,10,83,272.0,2024-12-12 10:00:00,mystic
,6.678,,7.24,10.98,0.02,2.76,0.06,2.84,12,-0.3049212246562894,0.9523775757303972,9,66,520.0,2024-12-12 09:52:00,mystic
,6.99,,7.38,11.16,0.02,2.76,0.06,2.84,12,-0.3049212246562894,0.9523775757303972,9,177,512.0,2024-12-12 09:14:00,mystic
,9.133,,6.71,10.73,0.02,2.76,0.06,2.84,12,-0.3049212246562894,0.9523775757303972,8,167,1840.0,2024-12-12 08:57:00,mystic
,7.863,,7.33,7.84,0.0,0.0,0.81,0.81,11,-0.5667017562911184,0.8239230057575536,10,83,231.0,2024-11-25 10:01:00,mystic
,7.438,,7.43,7.62,0.0,0.0,0.81,0.81,11,-0.5667017562911184,0.8239230057575536,9,66,805.0,2024-11-25 09:54:00,mystic
,7.225,,7.46,8.42,0.0,0.0,0.81,0.81,11,-0.5667017562911184,0.8239230057575536,9,177,354.0,2024-11-25 09:13:00,mystic
,7.486,,6.82,9.94,0.0,0.0,0.81,0.81,11,-0.5667017562911184,0.8239230057575536,8,167,364.0,2024-11-25 08:57:00,mystic
,7.47,,7.7,9.89,0.0,0.0,0.0,0.0,11,-0.7116566222817751,0.7025274741691566,10,83,185.0,2024-11-14 10:08:00,mystic
,7.302,,7.72,9.36,0.0,0.0,0.0,0.0,11,-0.7116566222817751,0.7025274741691566,10,66,85.0,2024-11-14 10:01:00,mystic
,6.764,,7.7,10.7,0.0,0.0,0.0,0.0,11,-0.7116566222817751,0.7025274741691566,9,177,185.0,2024-11-14 09:21:00,mystic
,8.27,,7.32,10.86,0.0,0.0,0.0,0.0,11,-0.7116566222817751,0.7025274741691566,9,167,63.0,2024-11-14 09:07:00,mystic
,9.672,,7.43,4.93,0.18,0.04,0.0,0.22,10,-0.867456354729597,0.4975132889071803,9,70,4350.0,2024-10-30 09:54:00,mystic
,12.056,,7.36,5.93,0.18,0.04,0.0,0.22,10,-0.867456354729597,0.4975132889071803,9,74,1610.0,2024-10-30 09:40:00,mystic
,,,,,0.18,0.04,0.0,0.22,10,-0.867456354729597,0.4975132889071803,9,174,805.0,2024-10-30 09:30:00,mystic
